id,long,lat,status,name,category,category2,essential_flag,chain_flag,corridor,sidewalk_width,histogram_column,image
259,-73.89171936,40.74777005,Occupied,Sona Mandi,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
260,-73.89148813,40.74772854,Occupied,Jackson Diner,Food,Food,Non-essential,TRUE,Jackson,12,3,
261,-73.89172739,40.74781742,Occupied,T-Mobile,Home & Hobby,Home,Essential,FALSE,Jackson,11,#N/A,
263,-73.89154879,40.74803828,Occupied,Patel Brothers,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,12,#N/A,
265,-73.89178212,40.74804108,Occupied,Mita Jewelers,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
266,-73.89158398,40.74821429,Occupied,Indian Taj,Food,Food,Non-essential,TRUE,Jackson,12,4,
267,-73.89178893,40.74807626,Occupied,Omkar Jewelers,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
268,-73.89159358,40.74826468,Occupied,Perfection Bridal's,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
269,-73.89180316,40.74818514,Occupied,Zardozi,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
270,-73.89159623,40.74837127,Occupied,Gulshan Fashion House,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
271,-73.8918075,40.74821059,Occupied,Saawariya,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
272,-73.89156039,40.74832188,Occupied,New York Gold Co,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
273,-73.89180594,40.74819844,Occupied,Shopno Fashion,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
274,-73.89158687,40.74833062,Occupied,Queens Diamond & Jewelry,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
275,-73.89158321,40.74831774,Occupied,Printing And More,Services,Services,Essential,TRUE,Jackson,12,#N/A,
276,-73.89159295,40.74835334,Occupied,Nepa Fashion House,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
277,-73.89160096,40.74839832,Occupied,Sunman Global Express Corp,Services,Services,Essential,TRUE,Jackson,12,#N/A,
278,-73.89181357,40.74823995,Occupied,Asli Sona Appliances,Services,Services,Essential,TRUE,Jackson,11,#N/A,
279,-73.89181187,40.74822885,Occupied,Paridhan Bridal Boutique,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
280,-73.89158344,40.74840128,Occupied,Worldwide Travel Services,Misc,Misc,Non-essential,TRUE,Jackson,12,#N/A,
281,-73.89159837,40.74893192,Occupied,Newsstand,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,8,#N/A,
282,-73.88889631,40.74954161,Occupied,Modern Barber Shop,Body,Body,Non-essential,TRUE,Jackson,6,#N/A,
283,-73.89130712,40.7489088,Occupied,Apna Express Discount,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,8,#N/A,
284,-73.89142245,40.74889653,Occupied,Preojon,Home & Hobby,Home,Essential,TRUE,Jackson,8,#N/A,
285,-73.89124568,40.74891672,Occupied,Thakali Kitchen,Food,Food,Non-essential,TRUE,Jackson,8,7,
286,-73.89119628,40.74892228,Occupied,Afghan Kebab & Grill,Food,Food,Non-essential,TRUE,Jackson,8,8,https://calendre.imgix.net/ZSAT_image_7382ae6d39b5f98ca68973d677f7f197fb635fe0.jpg?w=200&h=200&dpr=1&fit=crop&fm=pjpg&q=40
287,-73.89071208,40.74919322,Occupied,Image Heights Pharmacy,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,17,#N/A,
288,-73.89113046,40.74892912,Occupied,Meghna Bazaar & Halal Meat,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,8,#N/A,
289,-73.89075109,40.74896093,Occupied,Ricky's Café,Food,Food,Non-essential,TRUE,Jackson,8,9,
290,-73.89069209,40.7489706,Occupied,Amit Fabrics & Saree Palace,Fashion,Fashion,Non-essential,TRUE,Jackson,14,#N/A,
291,-73.89063086,40.74918931,Occupied,Mega Dream Corp,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,13,#N/A,
292,-73.890577,40.7489824,Occupied,Olivos Opticians,Fashion,Fashion,Non-essential,TRUE,Jackson,14,#N/A,
293,-73.89053938,40.74898681,Occupied,Khan Electronics,Home & Hobby,Home,Non-essential,TRUE,Jackson,14,#N/A,
294,-73.89059018,40.74919453,Occupied,Amrita Fashion,Fashion,Fashion,Non-essential,TRUE,Jackson,13,#N/A,
295,-73.89042783,40.74899673,Occupied,Neighborhood 99 cents & Up,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,14,#N/A,
296,-73.8904895,40.7489912,Occupied,Elmhurst Famous Pizza,Food,Food,Non-essential,TRUE,Jackson,14,5,
297,-73.89024185,40.74901324,Occupied,Mail Box Mart,Services,Services,Essential,TRUE,Jackson,14,#N/A,
298,-73.8903424,40.7490059,Occupied,Samudra,Food,Food,Non-essential,TRUE,Jackson,14,6,
299,-73.89028351,40.7490108,Occupied,Dunkin' Donuts,Food,Food,Non-essential,FALSE,Jackson,14,7,
300,-73.89043131,40.74921203,Occupied,Food Dynasty,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,13,#N/A,
301,-73.89019182,40.74902181,Occupied,Navy Blue Hair & Nails,Body,Body,Non-essential,TRUE,Jackson,14,#N/A,
302,-73.89011563,40.74902936,Occupied,Tibetan Japanese Restaurant,Food,Food,Non-essential,TRUE,Jackson,14,8,
303,-73.89006688,40.74903334,Occupied,GNC,Markets/Pharmacies,Essentials,Essential,FALSE,Jackson,14,#N/A,
304,-73.89040273,40.74899828,Occupied,H&R Block,Services,Services,Essential,FALSE,Jackson,14,#N/A,
305,-73.89016627,40.74923769,Occupied,Shades Of Vision,Fashion,Fashion,Non-essential,TRUE,Jackson,13,#N/A,
306,-73.89035805,40.74921872,Occupied,Orchid Liquors Inc,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,13,#N/A,
307,-73.89006097,40.74925082,Occupied,Dime Bank,Services,Services,Essential,TRUE,Jackson,13,#N/A,
308,-73.89026176,40.7492298,Occupied,Habib Electronics & Furniture,Home & Hobby,Home,Non-essential,TRUE,Jackson,13,#N/A,
309,-73.8896876,40.74929049,Occupied,Bamboo House & Bar,Food,Food,Non-essential,TRUE,Jackson,12,5,
310,-73.88978988,40.74928326,Occupied,K & L Delicatessen,Food,Food,Non-essential,TRUE,Jackson,12,6,
311,-73.88955533,40.74931945,Occupied,Hawaii Driving School,Groups,Groups,Non-essential,TRUE,Jackson,12,#N/A,
312,-73.88955231,40.74930219,Occupied,37th Ave Photo Studio,Groups,Groups,Non-essential,TRUE,Jackson,12,#N/A,
314,-73.88932277,40.74932697,Occupied,Abetex Auto Insurance ,Misc,Misc,Non-essential,TRUE,Jackson,12,#N/A,
315,-73.88936901,40.74932325,Occupied,Isabel,Body,Body,Non-essential,TRUE,Jackson,12,#N/A,
316,-73.88942459,40.74931772,Occupied,Tide One Laundromat,Services,Services,Essential,TRUE,Jackson,12,#N/A,
317,-73.88932834,40.74935737,Occupied,Notary Public,Misc,Misc,Non-essential,TRUE,Jackson,12,#N/A,
318,-73.88932524,40.7493397,Occupied,Law Office Paul Maloney Attorney ,Misc,Misc,Non-essential,TRUE,Jackson,12,#N/A,
319,-73.8892444,40.74933564,Occupied,Super Pharmacy Unica,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,12,#N/A,
320,-73.889294,40.74932932,Occupied,Convenience Store Inc.,Markets/Pharmacies,Essentials,Non-essential,TRUE,Jackson,12,#N/A,
321,-73.88917507,40.7493421,Occupied,Due Fratelli,Food,Food,Non-essential,TRUE,Jackson,12,7,
322,-73.88919648,40.7493398,Occupied,Growing Farm,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,12,#N/A,
323,-73.88915596,40.74901581,Occupied,Jewish Center Of Jackson Heights,Groups,Groups,Non-essential,TRUE,Jackson,16,#N/A,
324,-73.88912687,40.74934728,Occupied,HSBC,Services,Services,Essential,FALSE,Jackson,12,#N/A,
326,-73.88884534,40.74938136,Occupied,Frank's Pharmacy,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,11,#N/A,
329,-73.8887035,40.74794485,Occupied,Chhaya CDC,Groups,Groups,Non-essential,TRUE,Jackson,8,#N/A,
337,-73.88980044,40.74755774,Occupied,Perfect Liberty Church,Groups,Groups,Non-essential,TRUE,Jackson,7,#N/A,
345,-73.8844754,40.74746505,Occupied,Manat Eyebrow Threading Inc.,Body,Body,Non-essential,TRUE,Jackson,14,#N/A,
346,-73.88442718,40.74746914,Occupied,"Ivanova Law Office, P.C.",Misc,Misc,Non-essential,TRUE,Jackson,14,#N/A,
347,-73.88456831,40.74742678,Occupied,8G-Brother's Barber Shop,Body,Body,Non-essential,TRUE,Jackson,14,#N/A,
348,-73.8845319,40.74745813,Occupied,5 De Mayo. Food Market,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,14,#N/A,
349,-73.88459975,40.74745147,Occupied,Josè Seafood,Food,Food,Non-essential,TRUE,Jackson,14,9,
350,-73.8845724,40.74745434,Occupied,UniónAndina,Misc,Misc,Non-essential,TRUE,Jackson,14,#N/A,
352,-73.88471389,40.74743915,Occupied,Amada Beauty Lounge,Body,Body,Non-essential,TRUE,Jackson,14,#N/A,
353,-73.88470251,40.74730622,Occupied,Accidentes Bader Yakaitis & Nonnenmacher LLP.,Misc,Misc,Non-essential,TRUE,Jackson,8,#N/A,
354,-73.88467747,40.74730931,Occupied,Giros Internet Cafe,Misc,Misc,Non-essential,TRUE,Jackson,8,#N/A,
355,-73.88469042,40.74723342,Occupied,World Air Transportation,Services,Services,Essential,TRUE,Jackson,8,#N/A,
356,-73.88469745,40.7472792,Occupied,Marco & Associates,Services,Services,Essential,TRUE,Jackson,8,#N/A,
357,-73.88491127,40.74720637,Occupied,Healthfirst ,Misc,Misc,Non-essential,TRUE,Jackson,5,#N/A,
358,-73.88454651,40.74720857,Occupied,Aero Express Travel Inc.,Misc,Misc,Non-essential,TRUE,Jackson,8,#N/A,
359,-73.88499454,40.74740807,Occupied,Goldcutz Barber Shop,Body,Body,Non-essential,TRUE,Jackson,9,#N/A,
360,-73.88492306,40.74727586,Occupied,Jet Peru,Services,Services,Essential,TRUE,Jackson,5,#N/A,
361,-73.88505912,40.74735371,Occupied,Massage Parlor,Body,Body,Non-essential,TRUE,Jackson,9,#N/A,
362,-73.88505591,40.7473287,Occupied,Reparacion De Computadoras,Services,Services,Non-essential,TRUE,Jackson,9,#N/A,
363,-73.88506424,40.74739982,Occupied,Ecuador Notaria,Misc,Misc,Non-essential,TRUE,Jackson,9,#N/A,
365,-73.88513407,40.74739314,Occupied,Touch Of Beauty Nails & Spa,Body,Body,Non-essential,TRUE,Jackson,9,#N/A,
366,-73.88510365,40.74739632,Occupied,Gulxar,Home & Hobby,Home,Essential,TRUE,Jackson,9,#N/A,
367,-73.88523863,40.74738264,Occupied,Ahorra Driving School,Groups,Groups,Non-essential,TRUE,Jackson,9,#N/A,
369,-73.88533598,40.74737234,Occupied,Lemir Beauty Salon,Body,Body,Non-essential,TRUE,Jackson,9,#N/A,
370,-73.88527777,40.74737846,Occupied,High-Line Electronics,Home & Hobby,Home,Non-essential,TRUE,Jackson,9,#N/A,
371,-73.88547214,40.7473586,Occupied,Fei Da Jackson Heights,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,9,#N/A,
372,-73.8854071,40.74736453,Occupied,"Austro Financial Services (NY), Inc.",Services,Services,Essential,TRUE,Jackson,9,#N/A,
373,-73.88554304,40.74735074,Occupied,El Canelazo Bar/Restaurant,Drinks,Drinks,Non-essential,TRUE,Jackson,9,10,
374,-73.88550685,40.74735474,Occupied,A. Simon & Assoc. Accounting Office - William Valasquez,Misc,Misc,Non-essential,TRUE,Jackson,9,#N/A,
375,-73.88562319,40.74734154,Occupied,E Smoke & Convenience,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,9,#N/A,
376,-73.88560069,40.74734474,Occupied,Monthly 4G ,Home & Hobby,Home,Essential,TRUE,Jackson,9,#N/A,
377,-73.88561408,40.74709831,Occupied,Liberia Barco de Papal,Home & Hobby,Home,Non-essential,TRUE,Jackson,8,#N/A,
378,-73.88562562,40.74717328,Occupied,Lukis Brokerage,Services,Services,Essential,TRUE,Jackson,5,#N/A,
379,-73.88582885,40.74706236,Occupied,"Andes Cargo, Corp. & Hector's Jewelry",Fashion,Fashion,Essential,TRUE,Jackson,8,#N/A,
381,-73.88584675,40.74715257,Occupied,Mita Travel,Misc,Misc,Non-essential,TRUE,Jackson,8,#N/A,
382,-73.88583325,40.74708711,Occupied,Gerry's Tailor Shop,Services,Services,Essential,TRUE,Jackson,8,#N/A,
383,-73.88589192,40.74731504,Occupied,Smoke Shop & Convenience,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,9,#N/A,
384,-73.88585919,40.74721875,Occupied,Portillo Realty Corp.,Misc,Misc,Essential,TRUE,Jackson,8,#N/A,
385,-73.88612633,40.74728892,Occupied,Casablanca Group,Home & Hobby,Home,Essential,TRUE,Jackson,9,#N/A,
386,-73.88605513,40.74729666,Occupied,Los Paisanos,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,9,#N/A,
387,-73.8865516,40.74724514,Occupied,La Optica,Fashion,Fashion,Non-essential,TRUE,Jackson,9,#N/A,
388,-73.88633165,40.74726828,Occupied,Casa De Cambio - Delgado Travel,Services,Services,Essential,TRUE,Jackson,9,#N/A,
389,-73.88655724,40.74710725,Occupied,Jorge Santamaria,Body,Body,Non-essential,TRUE,Jackson,7,#N/A,
390,-73.8865622,40.74713509,Occupied,Pu-Folkes Law Group,Groups,Groups,Non-essential,TRUE,Jackson,7,#N/A,
391,-73.88654076,40.7469995,Occupied,Castillo Barber Shop,Body,Body,Non-essential,TRUE,Jackson,7,#N/A,
392,-73.88655038,40.74707093,Occupied,Botanica El Hijo Del Monte,Home & Hobby,Home,Non-essential,TRUE,Jackson,7,#N/A,
393,-73.88701316,40.74719404,Occupied,Zoni Language Centers,Groups,Groups,Non-essential,TRUE,Jackson,14,#N/A,
394,-73.88684809,40.74721198,Occupied,Amigo Todo 99¢ O Mas,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,14,#N/A,
395,-73.88715081,40.74717915,Occupied,La Gran Via Bakery,Food,Food,Non-essential,TRUE,Jackson,14,10,
396,-73.88706275,40.74718938,Occupied,Riko Peruvian Cuisine,Food,Food,Non-essential,TRUE,Jackson,14,11,
397,-73.88731349,40.74716212,Occupied,7-Eleven,Markets/Pharmacies,Essentials,Essential,FALSE,Jackson,14,#N/A,
398,-73.8872365,40.74717113,Occupied,Star Furniture,Home & Hobby,Home,Non-essential,TRUE,Jackson,14,#N/A,
399,-73.88756223,40.74713654,Occupied,Famous Brands,Fashion,Fashion,Non-essential,FALSE,Jackson,14,#N/A,
400,-73.88738672,40.74715514,Occupied,NY Chevillotte,Drinks,Drinks,Non-essential,TRUE,Jackson,14,12,
402,-73.88806497,40.7470578,Occupied,99¢ & Up,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,15,#N/A,
407,-73.88850303,40.74680832,Occupied,Olympia Billiards,Entertainment,Entertainment,Non-essential,TRUE,Jackson,9,#N/A,
408,-73.88851126,40.74703444,Occupied,Studio L.A.,Body,Body,Non-essential,TRUE,Jackson,15,#N/A,
409,-73.89159771,40.74843701,Occupied,Dotnet,Services,Services,Essential,TRUE,Jackson,12,#N/A,
410,-73.89159878,40.74838061,Occupied,Silk Road Fashion,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
411,-73.89162079,40.74843383,Occupied,Abid Jewelers,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
412,-73.89181886,40.74826204,Occupied,Sultan Jewellers,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
413,-73.89162791,40.74847009,Occupied,Anarkali,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
414,-73.89162594,40.74845907,Occupied,Biba Boutique 74,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
415,-73.89163039,40.74848833,Occupied,Amba Jewelers,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
416,-73.89182728,40.74831526,Occupied,Piran,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
418,-73.89163472,40.74850743,Occupied,Virasat,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
419,-73.8916421,40.74854567,Occupied,Rokshana Boutique,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
420,-73.89184991,40.74836288,Occupied,Zahra,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
422,-73.89185747,40.7483985,Occupied,Shri Krishna Jewelers,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
423,-73.89165602,40.74860889,Occupied,Nandini Fashions,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
424,-73.89164959,40.74857767,Occupied,Lipi Fashion,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
425,-73.89163034,40.74864464,Occupied,Prime Time Travel & Tours,Misc,Misc,Non-essential,TRUE,Jackson,12,#N/A,
426,-73.89188053,40.74846685,Occupied,Sona Chaandi,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
427,-73.89160693,40.74864888,Occupied,Math Matters,Groups,Groups,Non-essential,TRUE,Jackson,12,#N/A,
428,-73.8918697,40.74852031,Occupied,Raj Jewels Of London,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
429,-73.89187967,40.74857824,Occupied,Sona Jewels Of London,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
430,-73.89166893,40.74867942,Occupied,India Sari Palace,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
431,-73.8916891,40.74879084,Occupied,Al- Naimat,Food,Food,Non-essential,TRUE,Jackson,12,8,
432,-73.89164657,40.74877016,Occupied,Khera Travel,Misc,Misc,Non-essential,TRUE,Jackson,12,#N/A,
433,-73.89168333,40.74876637,Occupied,Peak Time Travel & Tours,Misc,Misc,Non-essential,TRUE,Jackson,12,#N/A,
434,-73.8916685,40.74876851,Occupied,New Delhi Travel & Tours,Misc,Misc,Non-essential,TRUE,Jackson,12,#N/A,
435,-73.89168167,40.74874635,Occupied,Karan Jewelers,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
436,-73.8918856,40.74861788,Occupied,Lavanya,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
437,-73.89189622,40.74867753,Occupied,Affinity Health Plan,Misc,Misc,Non-essential,TRUE,Jackson,11,#N/A,
438,-73.8918918,40.74864979,Occupied,Kunal Jewelers,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
439,-73.89191812,40.7488114,Occupied,TD Bank,Services,Services,Essential,FALSE,Jackson,11,#N/A,
440,-73.89169564,40.74882106,Occupied,Luthra Jewelry,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
441,-73.89168953,40.74729003,Occupied,Jackson Heights Drugs Inc,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,9,#N/A,
442,-73.89169973,40.74884204,Occupied,Pizza Boy,Food,Food,Non-essential,TRUE,Jackson,12,9,
443,-73.89173317,40.74693269,Occupied,Tibet Mobile,Home & Hobby,Home,Essential,TRUE,Jackson,12,#N/A,
444,-73.89174423,40.74713927,Occupied,Halal Dumpling House,Food,Food,Non-essential,TRUE,Jackson,8,10,
445,-73.89031978,40.74666206,Occupied,Ria Money Transfer,Services,Services,Essential,TRUE,Jackson,8,#N/A,
446,-73.89033028,40.74672256,Occupied,Golden Touch Realty & Management,Misc,Misc,Essential,TRUE,Jackson,8,#N/A,
447,-73.88308584,40.7476092,Occupied,Jin Pin Market,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,7,#N/A,
448,-73.89031007,40.74660946,Occupied,Allstate ,Misc,Misc,Non-essential,FALSE,Jackson,8,#N/A,
449,-73.88324821,40.74759169,Occupied,Ginarte,Misc,Misc,Non-essential,TRUE,Jackson,13,#N/A,
450,-73.88317203,40.74759935,Occupied,California Sports Bar,Drinks,Drinks,Non-essential,TRUE,Jackson,13,8,
451,-73.88340677,40.74757488,Occupied,Tecolote Sports Bar,Drinks,Drinks,Non-essential,TRUE,Jackson,13,9,
452,-73.88332804,40.74758315,Occupied,Cato Verde Sport Bar,Drinks,Drinks,Non-essential,TRUE,Jackson,13,10,
453,-73.88348718,40.74756608,Occupied,China AAA,Food,Food,Non-essential,TRUE,Jackson,13,11,
454,-73.88345971,40.74756871,Occupied,New York Corporate Services Inc.,Services,Services,Essential,TRUE,Jackson,13,#N/A,
455,-73.88375062,40.74753877,Occupied,Variedades Colombia,Fashion,Fashion,Essential,TRUE,Jackson,13,#N/A,
456,-73.88356322,40.74755781,Occupied,Taekwondo Center,Fitness,Fitness,Non-essential,TRUE,Jackson,13,#N/A,
457,-73.88378196,40.74747989,Occupied,New United Mobile,Home & Hobby,Home,Essential,TRUE,Jackson,13,#N/A,
458,-73.88378691,40.74750448,Occupied,Kung Fu Tea,Food,Food,Non-essential,FALSE,Jackson,13,12,
459,-73.88377367,40.74742759,Occupied,Threading Place,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
460,-73.88377786,40.74745784,Occupied,Convenience Store,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,13,#N/A,
461,-73.88408881,40.74750465,Occupied,Botanica Caridad Del Conre,Home & Hobby,Home,Non-essential,TRUE,Jackson,14,#N/A,
462,-73.8837619,40.74736244,Occupied,"Borja Law Firm, P.C.",Misc,Misc,Non-essential,TRUE,Jackson,13,#N/A,
463,-73.88417,40.74749632,Occupied,La Abundancia Bakery & Restaurant,Food,Food,Non-essential,TRUE,Jackson,14,13,
464,-73.88411948,40.74750153,Occupied,Dunkin' Donuts,Food,Food,Non-essential,FALSE,Jackson,14,14,
465,-73.88421301,40.74749163,Occupied,Robert Barber Shop,Body,Body,Non-essential,TRUE,Jackson,14,#N/A,
466,-73.88420785,40.74746676,Occupied,Jackie Tatto & Piercing,Body,Body,Non-essential,TRUE,Jackson,14,#N/A,
467,-73.88428375,40.74745981,Occupied,Trans Ecuacarga Express,Services,Services,Essential,TRUE,Jackson,14,#N/A,
468,-73.88424982,40.7474872,Occupied,Optica Patiño Eye Care,Fashion,Fashion,Non-essential,TRUE,Jackson,14,#N/A,
469,-73.88431427,40.74748097,Occupied,La Casa De Pollo,Food,Food,Non-essential,TRUE,Jackson,14,15,
470,-73.88428452,40.74748458,Occupied,Yambao Record's,Home & Hobby,Home,Non-essential,TRUE,Jackson,14,#N/A,
471,-73.88438645,40.74747355,Occupied,Sal Y Pimienta Bar & Rest,Drinks,Drinks,Non-essential,TRUE,Jackson,14,16,
472,-73.88435364,40.74747695,Occupied,Colombia Si es Posible,Services,Services,Essential,TRUE,Jackson,14,#N/A,
473,-73.88535301,40.74759856,Occupied,Pico De Gallo,Food,Food,Non-essential,TRUE,Jackson,12,10,
474,-73.8852967,40.74760375,Occupied,Party Glitters,Home & Hobby,Home,Non-essential,TRUE,Jackson,12,#N/A,
475,-73.88547466,40.74758597,Occupied,Galaxy Income Tax,Services,Services,Essential,TRUE,Jackson,12,#N/A,
477,-73.88552189,40.74758119,Occupied,Superior Pharmacy,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,12,#N/A,
478,-73.88549601,40.74758412,Occupied,Law Offices Of Sanders L. Denis,Misc,Misc,Non-essential,TRUE,Jackson,12,#N/A,
479,-73.88593511,40.74753667,Occupied,Cositas Ricas,Food,Food,Non-essential,TRUE,Jackson,13,13,
480,-73.88558931,40.74757402,Occupied,Pecoshitas Cafe & Bakery,Food,Food,Non-essential,TRUE,Jackson,12,11,
481,-73.88601736,40.74752958,Occupied,Sebra Salon & Spa,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
482,-73.88566352,40.74756447,Occupied,Ilan Ilan,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
483,-73.88609938,40.74752011,Occupied,True Colors Bar,Drinks,Drinks,Non-essential,TRUE,Jackson,13,14,
484,-73.88624286,40.74750695,Occupied,Coatzingo Restaurante,Food,Food,Non-essential,TRUE,Jackson,13,15,
485,-73.88625972,40.74750477,Occupied,A. Garcia & Associates,Misc,Misc,Non-essential,TRUE,Jackson,13,#N/A,
486,-73.88616303,40.74751492,Occupied,Oficinas Legales De La Abogada María Barnett,Groups,Groups,Non-essential,TRUE,Jackson,13,#N/A,
487,-73.88630875,40.74749897,Occupied,Mister Cangrejo ,Food,Food,Non-essential,TRUE,Jackson,13,16,
488,-73.88628946,40.74750094,Occupied,Law Office Jesse Barab,Misc,Misc,Non-essential,TRUE,Jackson,13,#N/A,
489,-73.8864023,40.74749,Occupied,Super Star Dance Studio,Groups,Groups,Non-essential,TRUE,Jackson,13,#N/A,
490,-73.88637409,40.74749312,Occupied,Melao New York,Drinks,Drinks,Non-essential,TRUE,Jackson,13,17,
491,-73.88652488,40.74747648,Occupied,El Abuelo Gozon,Drinks,Drinks,Non-essential,TRUE,Jackson,13,18,
492,-73.88644098,40.74748601,Occupied,Atlas Travel Group,Misc,Misc,Non-essential,TRUE,Jackson,13,#N/A,
493,-73.88663282,40.74751472,Occupied,Sfeer Deli Corp.,Food,Food,Non-essential,TRUE,Jackson,9,11,
494,-73.88660824,40.74746754,Occupied,Los Chuzos,Food,Food,Non-essential,TRUE,Jackson,13,19,
495,-73.88687777,40.74759716,Occupied,Kitchen 79,Food,Food,Non-essential,TRUE,Jackson,6,2,
496,-73.88664423,40.74757728,Occupied,Amparo Beauty Salon Unisex,Body,Body,Non-essential,TRUE,Jackson,9,#N/A,
497,-73.88684938,40.74744177,Occupied,Costamar Travel,Misc,Misc,Non-essential,TRUE,Jackson,12,#N/A,
498,-73.88667076,40.74771998,Occupied,J & C Restaurant,Food,Food,Non-essential,TRUE,Jackson,9,12,
499,-73.88703687,40.74742311,Occupied,Million Minks Skin Care Center,Body,Body,Non-essential,TRUE,Jackson,12,#N/A,
500,-73.8869487,40.7474314,Occupied,Los Cafetales,Food,Food,Non-essential,TRUE,Jackson,12,12,
501,-73.88717613,40.74740787,Occupied,Friend's Tavern,Drinks,Drinks,Non-essential,TRUE,Jackson,12,13,
503,-73.88728317,40.74739635,Occupied,La Nueva Escuelita Bar Lounge,Drinks,Drinks,Non-essential,TRUE,Jackson,12,14,
504,-73.88719287,40.74740613,Occupied,Rosa's Beauty Salon,Body,Body,Non-essential,TRUE,Jackson,12,#N/A,
505,-73.88735337,40.74738975,Occupied,UNO Cafe & Billiards,Drinks,Drinks,Non-essential,TRUE,Jackson,12,15,
507,-73.88740695,40.74738453,Occupied,Liquor Store,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,12,#N/A,
508,-73.88737365,40.74738777,Occupied,Amor Karaoke & Bar,Drinks,Drinks,Non-essential,TRUE,Jackson,12,16,
509,-73.88759341,40.74759125,Occupied,Kelly' Beauty Salon & Spa Unisex,Body,Body,Non-essential,TRUE,Jackson,12,#N/A,
510,-73.88750327,40.74737409,Occupied,Village Moon ,Body,Body,Non-essential,TRUE,Jackson,12,#N/A,
511,-73.8882728,40.74746952,Occupied,Star Motors,Auto,Auto,Essential,TRUE,Jackson,16,#N/A,
513,-73.88858687,40.74725997,Occupied,Stanley's Home Furnishings,Home & Hobby,Home,Non-essential,TRUE,Jackson,10,#N/A,
514,-73.88844805,40.74727457,Occupied,News & Café,Markets/Pharmacies,Essentials,Essential,TRUE,Jackson,16,#N/A,
515,-73.88899197,40.74721807,Occupied,Metro by T-Mobile,Home & Hobby,Home,Essential,FALSE,Jackson,14,#N/A,
